date,temperature_2m_mean,city,country,lon,lat,crime_index
2020-01-01 00:00:00,42.1292,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-01-02 00:00:00,48.2417,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-01-03 00:00:00,42.41795,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-01-04 00:00:00,46.16795,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-01-05 00:00:00,47.96045,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-01-06 00:00:00,46.61795,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-01-07 00:00:00,49.820454,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-01-08 00:00:00,41.735455,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-01-09 00:00:00,37.9142,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-01-10 00:00:00,39.1067,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-01-11 00:00:00,48.63544,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-01-12 00:00:00,40.647953,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-01-13 00:00:00,41.709194,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-01-14 00:00:00,39.97295,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-01-15 00:00:00,41.641697,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-01-16 00:00:00,44.83295,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-01-17 00:00:00,40.4042,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-01-18 00:00:00,38.6042,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-01-19 00:00:00,39.23795,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-01-20 00:00:00,43.542953,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-01-21 00:00:00,47.81045,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-01-22 00:00:00,49.220455,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-01-23 00:00:00,46.576702,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-01-24 00:00:00,46.891705,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-01-25 00:00:00,45.3692,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-01-26 00:00:00,42.24545,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-01-27 00:00:00,37.6517,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-01-28 00:00:00,37.75295,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-01-29 00:00:00,41.6342,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-01-30 00:00:00,47.2217,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-01-31 00:00:00,49.756695,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-02-01 00:00:00,45.40295,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-02-02 00:00:00,40.344196,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-02-03 00:00:00,41.5442,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-02-04 00:00:00,42.241703,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-02-05 00:00:00,41.686703,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-02-06 00:00:00,40.1117,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-02-07 00:00:00,38.315453,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-02-08 00:00:00,43.861706,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-02-09 00:00:00,45.005447,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-02-10 00:00:00,38.1992,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-02-11 00:00:00,37.464203,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-02-12 00:00:00,36.45545,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-02-13 00:00:00,37.74545,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-02-14 00:00:00,42.11045,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-02-15 00:00:00,44.78795,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-02-16 00:00:00,42.706696,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-02-17 00:00:00,41.74295,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-02-18 00:00:00,38.979202,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-02-19 00:00:00,42.170452,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-02-20 00:00:00,41.750446,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-02-21 00:00:00,45.447952,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-02-22 00:00:00,40.685455,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-02-23 00:00:00,39.155453,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-02-24 00:00:00,36.234203,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-02-25 00:00:00,36.29045,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-02-26 00:00:00,35.75045,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-02-27 00:00:00,36.886696,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-02-28 00:00:00,38.90045,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-02-29 00:00:00,40.805454,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-03-01 00:00:00,39.3992,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-03-02 00:00:00,38.015453,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-03-03 00:00:00,39.935448,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-03-04 00:00:00,38.124203,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-03-05 00:00:00,36.320446,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-03-06 00:00:00,37.951702,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-03-07 00:00:00,46.0067,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-03-08 00:00:00,44.720448,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-03-09 00:00:00,43.467953,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-03-10 00:00:00,45.59045,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-03-11 00:00:00,41.071697,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-03-12 00:00:00,38.66045,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-03-13 00:00:00,38.7392,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-03-14 00:00:00,43.749203,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-03-15 00:00:00,45.121704,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-03-16 00:00:00,42.3317,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-03-17 00:00:00,45.796703,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-03-18 00:00:00,40.906696,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-03-19 00:00:00,40.4717,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-03-20 00:00:00,37.40795,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-03-21 00:00:00,39.414204,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-03-22 00:00:00,39.9092,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-03-23 00:00:00,43.96295,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-03-24 00:00:00,48.766697,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-03-25 00:00:00,49.3817,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-03-26 00:00:00,44.334194,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-03-27 00:00:00,42.365444,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-03-28 00:00:00,40.047947,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-03-29 00:00:00,38.784195,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-03-30 00:00:00,43.377956,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-03-31 00:00:00,43.625454,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-04-01 00:00:00,44.581696,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-04-02 00:00:00,43.850445,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-04-03 00:00:00,40.6592,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-04-04 00:00:00,45.939198,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-04-05 00:00:00,54.136703,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-04-06 00:00:00,50.45044,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-04-07 00:00:00,48.01295,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-04-08 00:00:00,50.99045,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-04-09 00:00:00,46.1642,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-04-10 00:00:00,50.44295,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-04-11 00:00:00,53.33045,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-04-12 00:00:00,46.595448,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-04-13 00:00:00,40.512955,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-04-14 00:00:00,44.641705,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-04-15 00:00:00,49.08545,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-04-16 00:00:00,46.314205,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-04-17 00:00:00,44.255447,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-04-18 00:00:00,43.21295,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-04-19 00:00:00,45.609203,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-04-20 00:00:00,45.69545,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-04-21 00:00:00,46.580456,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-04-22 00:00:00,47.281704,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-04-23 00:00:00,47.187943,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-04-24 00:00:00,46.902954,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-04-25 00:00:00,49.1042,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-04-26 00:00:00,49.632946,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-04-27 00:00:00,44.952946,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-04-28 00:00:00,44.277954,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-04-29 00:00:00,44.364197,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-04-30 00:00:00,46.0367,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-05-01 00:00:00,48.3992,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-05-02 00:00:00,48.841705,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-05-03 00:00:00,47.604202,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-05-04 00:00:00,45.312958,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-05-05 00:00:00,45.5042,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-05-06 00:00:00,49.27295,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-05-07 00:00:00,53.784195,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-05-08 00:00:00,56.8667,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-05-09 00:00:00,56.045444,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-05-10 00:00:00,42.40295,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-05-11 00:00:00,42.871693,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-05-12 00:00:00,45.151703,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-05-13 00:00:00,41.469204,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-05-14 00:00:00,46.80545,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-05-15 00:00:00,48.766697,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-05-16 00:00:00,50.814194,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-05-17 00:00:00,52.9817,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-05-18 00:00:00,55.99295,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-05-19 00:00:00,58.20545,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-05-20 00:00:00,62.094193,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-05-21 00:00:00,57.08794,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-05-22 00:00:00,56.191692,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-05-23 00:00:00,50.611706,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-05-24 00:00:00,54.867954,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-05-25 00:00:00,56.5292,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-05-26 00:00:00,56.8817,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-05-27 00:00:00,54.312946,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-05-28 00:00:00,62.98671,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-05-29 00:00:00,64.8017,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-05-30 00:00:00,61.1042,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-05-31 00:00:00,57.26044,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-06-01 00:00:00,60.8192,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-06-02 00:00:00,60.069202,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-06-03 00:00:00,50.889202,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-06-04 00:00:00,48.59795,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-06-05 00:00:00,47.9417,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-06-06 00:00:00,51.76295,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-06-07 00:00:00,51.042953,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-06-08 00:00:00,49.467945,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-06-09 00:00:00,52.47545,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-06-10 00:00:00,51.871693,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-06-11 00:00:00,51.47795,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-06-12 00:00:00,53.064205,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-06-13 00:00:00,53.300446,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-06-14 00:00:00,55.595448,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-06-15 00:00:00,54.08045,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-06-16 00:00:00,56.22169,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-06-17 00:00:00,55.231705,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-06-18 00:00:00,52.719204,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-06-19 00:00:00,56.911697,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-06-20 00:00:00,60.23795,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-06-21 00:00:00,57.639202,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-06-22 00:00:00,57.875454,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-06-23 00:00:00,62.034206,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-06-24 00:00:00,65.72045,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-06-25 00:00:00,63.89795,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-06-26 00:00:00,60.219196,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-06-27 00:00:00,59.7242,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-06-28 00:00:00,55.137943,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-06-29 00:00:00,54.856693,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-06-30 00:00:00,58.13045,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-07-01 00:00:00,53.424194,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-07-02 00:00:00,54.579193,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-07-03 00:00:00,55.130447,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-07-04 00:00:00,55.790455,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-07-05 00:00:00,55.340443,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-07-06 00:00:00,55.24295,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-07-07 00:00:00,54.93545,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-07-08 00:00:00,54.162952,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-07-09 00:00:00,55.92545,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-07-10 00:00:00,55.257946,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-07-11 00:00:00,55.272938,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-07-12 00:00:00,57.9917,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-07-13 00:00:00,59.847946,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-07-14 00:00:00,56.577953,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-07-15 00:00:00,57.669193,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-07-16 00:00:00,62.049206,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-07-17 00:00:00,60.845444,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-07-18 00:00:00,57.79295,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-07-19 00:00:00,55.1792,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-07-20 00:00:00,55.2617,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-07-21 00:00:00,56.724197,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-07-22 00:00:00,57.72169,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-07-23 00:00:00,60.796703,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-07-24 00:00:00,59.28545,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-07-25 00:00:00,61.025448,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-07-26 00:00:00,57.9617,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-07-27 00:00:00,56.27795,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-07-28 00:00:00,54.976696,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-07-29 00:00:00,55.415447,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-07-30 00:00:00,56.6192,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-07-31 00:00:00,68.13171,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-08-01 00:00:00,61.02171,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-08-02 00:00:00,57.035446,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-08-03 00:00:00,54.969208,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-08-04 00:00:00,58.344204,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-08-05 00:00:00,62.88545,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-08-06 00:00:00,62.982952,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-08-07 00:00:00,64.895454,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-08-08 00:00:00,58.10045,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-08-09 00:00:00,56.4917,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-08-10 00:00:00,57.706707,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-08-11 00:00:00,59.671707,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-08-12 00:00:00,62.4167,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-08-13 00:00:00,60.23045,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-08-14 00:00:00,58.857944,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-08-15 00:00:00,58.7942,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-08-16 00:00:00,56.81045,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-08-17 00:00:00,56.62295,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-08-18 00:00:00,60.1367,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-08-19 00:00:00,61.344193,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-08-20 00:00:00,64.3742,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-08-21 00:00:00,61.359203,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-08-22 00:00:00,59.630447,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-08-23 00:00:00,55.9592,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-08-24 00:00:00,53.701694,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-08-25 00:00:00,54.845448,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-08-26 00:00:00,54.36545,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-08-27 00:00:00,54.462948,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-08-28 00:00:00,53.52921,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-08-29 00:00:00,51.849197,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-08-30 00:00:00,52.3067,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-08-31 00:00:00,53.982944,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-09-01 00:00:00,56.611694,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-09-02 00:00:00,59.38295,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-09-03 00:00:00,58.959198,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-09-04 00:00:00,55.359196,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-09-05 00:00:00,53.866703,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-09-06 00:00:00,54.852955,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-09-07 00:00:00,59.2892,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-09-08 00:00:00,62.982944,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-09-09 00:00:00,56.1167,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-09-10 00:00:00,53.10545,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-09-11 00:00:00,55.186695,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-09-12 00:00:00,54.38045,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-09-13 00:00:00,62.364197,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-09-14 00:00:00,61.1117,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-09-15 00:00:00,60.890446,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-09-16 00:00:00,53.5892,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-09-17 00:00:00,55.321705,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-09-18 00:00:00,54.02419,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-09-19 00:00:00,52.291702,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-09-20 00:00:00,55.8392,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-09-21 00:00:00,55.047947,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-09-22 00:00:00,56.596706,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-09-23 00:00:00,49.2167,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-09-24 00:00:00,46.910458,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-09-25 00:00:00,47.5892,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-09-26 00:00:00,46.7417,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-09-27 00:00:00,44.754196,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-09-28 00:00:00,50.064198,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
2020-09-29 00:00:00,50.3192,City of Edinburgh,United Kingdom,-3.1883749,55.9533456,30.51
